StartDate,EndDate,duration_sec,prolific_id,loss3_win6,loss4_win6,loss5_win6,loss6_win6,loss7_win6,loss8_win6,loss9_win6,risk_question,age,gender,response_self_describe,highest_education,employement_status,IA usage,Data usage,why_not_usage,feedback,PROLIFIC_PID,first_block,wording,gender_clean,position,association,situation,association_clean,situation_clean
2024-08-04T15:16:30Z,2024-08-04T15:20:16Z,225,663127c1c1cafd0519e10810,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,44,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,663127c1c1cafd0519e10810,situations,losses,Female,5,emptiness,Health- ankle issues,emptiness,Health- ankle issues
2024-08-04T15:13:33Z,2024-08-04T15:20:19Z,406,65ccd95ff9e5a101324ddc8a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65ccd95ff9e5a101324ddc8a,situations,loss,Female,1,Death,I lost an uncle due to cancer,Death,I lost an uncle due to cancer
2024-08-04T15:13:33Z,2024-08-04T15:20:19Z,406,65ccd95ff9e5a101324ddc8a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65ccd95ff9e5a101324ddc8a,situations,loss,Female,2,Failing,I failed one of my classes in school,Failing,I failed one of my classes in school
2024-08-04T15:13:33Z,2024-08-04T15:20:19Z,406,65ccd95ff9e5a101324ddc8a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65ccd95ff9e5a101324ddc8a,situations,loss,Female,3,Distrust,I backed out of changing my specialty at work due to comfortability,Distrust,i backed out of changing my specialty at work due to comfortableness
2024-08-04T15:13:33Z,2024-08-04T15:20:19Z,406,65ccd95ff9e5a101324ddc8a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65ccd95ff9e5a101324ddc8a,situations,loss,Female,4,Hopeless,My family calling me a disapointment because i refuse to participate in an arranged marriage,Hopeless,my family calling me a disappointment because i refuse to participate in an arranged marriage
2024-08-04T15:13:33Z,2024-08-04T15:20:19Z,406,65ccd95ff9e5a101324ddc8a,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,28,Female,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,65ccd95ff9e5a101324ddc8a,situations,loss,Female,5,Disapointing,Not having someone to call my own,disappointing,Not having someone to call my own
2024-08-04T15:16:59Z,2024-08-04T15:20:45Z,225,65e5e9c2c0bfcbcbe835ec4d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,39,Female,NA,"Some college, but no degree",A homemaker or stay-at-home parent,No,Yes,NA,NA,65e5e9c2c0bfcbcbe835ec4d,associations,loss,Female,1,Sad,Loss of valuable item,Sad,Loss of valuable item
2024-08-04T15:16:59Z,2024-08-04T15:20:45Z,225,65e5e9c2c0bfcbcbe835ec4d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,39,Female,NA,"Some college, but no degree",A homemaker or stay-at-home parent,No,Yes,NA,NA,65e5e9c2c0bfcbcbe835ec4d,associations,loss,Female,2,Anger,Loss of affection,Anger,Loss of affection
2024-08-04T15:16:59Z,2024-08-04T15:20:45Z,225,65e5e9c2c0bfcbcbe835ec4d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,39,Female,NA,"Some college, but no degree",A homemaker or stay-at-home parent,No,Yes,NA,NA,65e5e9c2c0bfcbcbe835ec4d,associations,loss,Female,3,Grief,Loss of friendship,Grief,Loss of friendship
2024-08-04T15:16:59Z,2024-08-04T15:20:45Z,225,65e5e9c2c0bfcbcbe835ec4d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,39,Female,NA,"Some college, but no degree",A homemaker or stay-at-home parent,No,Yes,NA,NA,65e5e9c2c0bfcbcbe835ec4d,associations,loss,Female,4,Missing,Miscarriage,Missing,Miscarriage
2024-08-04T15:16:59Z,2024-08-04T15:20:45Z,225,65e5e9c2c0bfcbcbe835ec4d,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,39,Female,NA,"Some college, but no degree",A homemaker or stay-at-home parent,No,Yes,NA,NA,65e5e9c2c0bfcbcbe835ec4d,associations,loss,Female,5,Game,Loss of interest,Game,Loss of interest
2024-08-04T15:13:06Z,2024-08-04T15:20:54Z,467,5bb8ffebc8d0070001168380,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,49,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5bb8ffebc8d0070001168380,associations,losses,Female,1,Failure,Scrabble,Failure,Scrabble
2024-08-04T15:13:06Z,2024-08-04T15:20:54Z,467,5bb8ffebc8d0070001168380,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,49,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5bb8ffebc8d0070001168380,associations,losses,Female,2,Disappointment,Cash,Disappointment,Cash
2024-08-04T15:13:06Z,2024-08-04T15:20:54Z,467,5bb8ffebc8d0070001168380,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,49,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5bb8ffebc8d0070001168380,associations,losses,Female,3,Bummer,Work game,Bummer,Work game
2024-08-04T15:13:06Z,2024-08-04T15:20:54Z,467,5bb8ffebc8d0070001168380,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,49,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5bb8ffebc8d0070001168380,associations,losses,Female,4,Ashamed,Poetry,Ashamed,Poetry
2024-08-04T15:13:06Z,2024-08-04T15:20:54Z,467,5bb8ffebc8d0070001168380,Accept,Accept,Accept,Accept,Reject,Reject,Reject,2,49,Female,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,5bb8ffebc8d0070001168380,associations,losses,Female,5,Loser,Fundraiser,Loser,Fundraiser
2024-08-04T15:17:45Z,2024-08-04T15:22:58Z,312,5efca939634adc0710e3ecab,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,38,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5efca939634adc0710e3ecab,associations,loss,Male,1,loss means that you had something you no longer do,I lost my job,loss means that you had something you no longer do,I lost my job
2024-08-04T15:17:45Z,2024-08-04T15:22:58Z,312,5efca939634adc0710e3ecab,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,38,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5efca939634adc0710e3ecab,associations,loss,Male,2,you were part of a competition where your status decreased,I lost my keys yesterday,you were part of a competition where your status decreased,I lost my keys yesterday
2024-08-04T15:17:45Z,2024-08-04T15:22:58Z,312,5efca939634adc0710e3ecab,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,38,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5efca939634adc0710e3ecab,associations,loss,Male,3,your ownership has been revoked,I watched my favorite team lose,your ownership has been revoked,I watched my favorite team lose
2024-08-04T15:17:45Z,2024-08-04T15:22:58Z,312,5efca939634adc0710e3ecab,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,38,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5efca939634adc0710e3ecab,associations,loss,Male,4,a thing that was there no longer is,I had a friend die,a thing that was there no longer is,I had a friend die
2024-08-04T15:17:45Z,2024-08-04T15:22:58Z,312,5efca939634adc0710e3ecab,Accept,Reject,Reject,Reject,Reject,Reject,Reject,6,38,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5efca939634adc0710e3ecab,associations,loss,Male,5,to perform poorly compared to others in a competition,My wife's mother died,to perform poorly compared to others in a competition,My wife's mother died
2024-08-04T15:17:16Z,2024-08-04T15:23:20Z,363,665149157d2e3757a26ef219,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,42,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,665149157d2e3757a26ef219,associations,losing,Male,1,Fear,I lost my dog of nine years.,Fear,I lost my dog of nine years.
2024-08-04T15:17:16Z,2024-08-04T15:23:20Z,363,665149157d2e3757a26ef219,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,42,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,665149157d2e3757a26ef219,associations,losing,Male,2,Second,I’ve lost friends and family.,Second,i've lost friends and family
2024-08-04T15:17:16Z,2024-08-04T15:23:20Z,363,665149157d2e3757a26ef219,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,42,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,665149157d2e3757a26ef219,associations,losing,Male,3,No good,I’ve lost a marathon.,No good,i've lost a marathon
2024-08-04T15:17:16Z,2024-08-04T15:23:20Z,363,665149157d2e3757a26ef219,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,42,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,665149157d2e3757a26ef219,associations,losing,Male,4,Negative,I’ve lost a pair of sunglasses.,Negative,i've lost a pair of sunglasses
2024-08-04T15:17:16Z,2024-08-04T15:23:20Z,363,665149157d2e3757a26ef219,Accept,Accept,Accept,Accept,Reject,Reject,Reject,10,42,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,665149157d2e3757a26ef219,associations,losing,Male,5,Cope,I’ve lost at gambling.,Cope,i've lost at gambling
2024-08-04T15:12:18Z,2024-08-04T15:26:07Z,828,66a56b32075718e87dd90636,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,The study was awesome.,66a56b32075718e87dd90636,associations,loss,Female,1,Grief,Losing a personal possession with sentimental value.,Grief,Losing a personal possession with sentimental value.
2024-08-04T15:12:18Z,2024-08-04T15:26:07Z,828,66a56b32075718e87dd90636,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,The study was awesome.,66a56b32075718e87dd90636,associations,loss,Female,2,Displacement,Losing a pet due to death.,Displacement,Losing a pet due to death.
2024-08-04T15:12:18Z,2024-08-04T15:26:07Z,828,66a56b32075718e87dd90636,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,The study was awesome.,66a56b32075718e87dd90636,associations,loss,Female,3,Emptiness,Moving away from a familiar place.,Emptiness,Moving away from a familiar place.
2024-08-04T15:12:18Z,2024-08-04T15:26:07Z,828,66a56b32075718e87dd90636,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,The study was awesome.,66a56b32075718e87dd90636,associations,loss,Female,4,Trauma,Loss of sports team.,Trauma,Loss of sports team.
2024-08-04T15:12:18Z,2024-08-04T15:26:07Z,828,66a56b32075718e87dd90636,Accept,Accept,Accept,Accept,Reject,Reject,Reject,9,29,Female,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,The study was awesome.,66a56b32075718e87dd90636,associations,loss,Female,5,Regret,Losing touch with childhood friends.,Regret,Losing touch with childhood friends.
2024-08-04T15:20:38Z,2024-08-04T15:26:17Z,338,64da90679195170d08f3f16d,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,57,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,64da90679195170d08f3f16d,situations,losses,Female,1,Sad,Money,Sad,Money
2024-08-04T15:20:38Z,2024-08-04T15:26:17Z,338,64da90679195170d08f3f16d,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,57,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,64da90679195170d08f3f16d,situations,losses,Female,2,Stress,Cards,Stress,Cards
2024-08-04T15:20:38Z,2024-08-04T15:26:17Z,338,64da90679195170d08f3f16d,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,57,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,64da90679195170d08f3f16d,situations,losses,Female,3,Angry,Vto,Angry,"i think i have it: ""vacation to"" or more likely ""visit to"""
2024-08-04T15:20:38Z,2024-08-04T15:26:17Z,338,64da90679195170d08f3f16d,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,57,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,64da90679195170d08f3f16d,situations,losses,Female,4,Overwhelmed,Dad,Overwhelmed,Dad
2024-08-04T15:20:38Z,2024-08-04T15:26:17Z,338,64da90679195170d08f3f16d,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,57,Female,NA,High school diploma or GED,Working full-time,No,Yes,NA,NA,64da90679195170d08f3f16d,situations,losses,Female,5,Fear,Keys,Fear,Keys
2024-08-04T15:20:03Z,2024-08-04T15:26:59Z,416,6671f3c3856a8690ada65037,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,30,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6671f3c3856a8690ada65037,situations,loss,Male,1,Grief,Uncle passed,Grief,Uncle passed
2024-08-04T15:20:03Z,2024-08-04T15:26:59Z,416,6671f3c3856a8690ada65037,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,30,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6671f3c3856a8690ada65037,situations,loss,Male,2,Anger,Lost a pet,Anger,Lost a pet
2024-08-04T15:20:03Z,2024-08-04T15:26:59Z,416,6671f3c3856a8690ada65037,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,30,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6671f3c3856a8690ada65037,situations,loss,Male,3,Sadness,Moved away from friends,Sadness,Moved away from friends
2024-08-04T15:20:03Z,2024-08-04T15:26:59Z,416,6671f3c3856a8690ada65037,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,30,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6671f3c3856a8690ada65037,situations,loss,Male,4,Confusion,Lost job,Confusion,Lost job
2024-08-04T15:20:03Z,2024-08-04T15:26:59Z,416,6671f3c3856a8690ada65037,Accept,Accept,Accept,Accept,Reject,Reject,Reject,4,30,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6671f3c3856a8690ada65037,situations,loss,Male,5,Surprise,Brother moved elsewhere,Surprise,Brother moved elsewhere
2024-08-04T15:19:42Z,2024-08-04T15:27:39Z,476,66af83975ef17db21c7cb98a,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,66af83975ef17db21c7cb98a,associations,losing,Female,1,Not winning,Losing a pickleball game,Not winning,losing a pickleball game
2024-08-04T15:19:42Z,2024-08-04T15:27:39Z,476,66af83975ef17db21c7cb98a,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,66af83975ef17db21c7cb98a,associations,losing,Female,2,Losing a game,Losing a friendship,Losing a game,Losing a friendship
2024-08-04T15:19:42Z,2024-08-04T15:27:39Z,476,66af83975ef17db21c7cb98a,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,66af83975ef17db21c7cb98a,associations,losing,Female,3,Unhappiness,Divorce,Unhappiness,Divorce
2024-08-04T15:19:42Z,2024-08-04T15:27:39Z,476,66af83975ef17db21c7cb98a,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,66af83975ef17db21c7cb98a,associations,losing,Female,4,Lack of skill,Loss of a pet,Lack of skill,Loss of a pet
2024-08-04T15:19:42Z,2024-08-04T15:27:39Z,476,66af83975ef17db21c7cb98a,Accept,Reject,Reject,Reject,Reject,Reject,Reject,3,69,Female,NA,High school diploma or GED,Working part-time,No,Yes,NA,NA,66af83975ef17db21c7cb98a,associations,losing,Female,5,The loss of something,Losing a job,The loss of something,Losing a job
2024-08-04T15:21:30Z,2024-08-04T15:27:41Z,371,651038b22247949d608de27c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,47,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,651038b22247949d608de27c,associations,losing,Male,1,"Insufficient,",PlayStation,"Insufficient,",PlayStation
2024-08-04T15:21:30Z,2024-08-04T15:27:41Z,371,651038b22247949d608de27c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,47,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,651038b22247949d608de27c,associations,losing,Male,2,Unprepared,Poker,Unprepared,Poker
2024-08-04T15:21:30Z,2024-08-04T15:27:41Z,371,651038b22247949d608de27c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,47,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,651038b22247949d608de27c,associations,losing,Male,3,Incompetent,Basketball,Incompetent,Basketball
2024-08-04T15:21:30Z,2024-08-04T15:27:41Z,371,651038b22247949d608de27c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,47,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,651038b22247949d608de27c,associations,losing,Male,4,Second,Fishing,Second,Fishing
2024-08-04T15:21:30Z,2024-08-04T15:27:41Z,371,651038b22247949d608de27c,Accept,Accept,Accept,Accept,Reject,Reject,Reject,3,47,Male,NA,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Working full-time,No,Yes,NA,NA,651038b22247949d608de27c,associations,losing,Male,5,Inadequate,Lottery,Inadequate,Lottery
2024-08-04T15:24:41Z,2024-08-04T15:28:08Z,206,665355110717423d4cdaac65,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,N/A,665355110717423d4cdaac65,associations,loss,Male,1,competition,I lost money in the stock market,competition,I lost money in the stock market
2024-08-04T15:24:41Z,2024-08-04T15:28:08Z,206,665355110717423d4cdaac65,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,N/A,665355110717423d4cdaac65,associations,loss,Male,2,downgrade,I lost a bowling competition,downgrade,I lost a bowling competition
2024-08-04T15:24:41Z,2024-08-04T15:28:08Z,206,665355110717423d4cdaac65,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,N/A,665355110717423d4cdaac65,associations,loss,Male,3,stuck,I lost my motivation to go to the gym,stuck,I lost my motivation to go to the gym
2024-08-04T15:24:41Z,2024-08-04T15:28:08Z,206,665355110717423d4cdaac65,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,N/A,665355110717423d4cdaac65,associations,loss,Male,4,bottom,I lost my shoes,bottom,I lost my shoes
2024-08-04T15:24:41Z,2024-08-04T15:28:08Z,206,665355110717423d4cdaac65,Accept,Accept,Accept,Reject,Reject,Reject,Reject,3,18,Male,NA,"Some college, but no degree",Student,No,Yes,NA,N/A,665355110717423d4cdaac65,associations,loss,Male,5,poor,I lost my password,poor,I lost my password
2024-08-04T15:25:59Z,2024-08-04T15:28:57Z,178,5e52af8dd120e7000bc35826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e52af8dd120e7000bc35826,associations,losing,Male,1,Failing,Dying in a video game,Failing,Dying in a video game
2024-08-04T15:25:59Z,2024-08-04T15:28:57Z,178,5e52af8dd120e7000bc35826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e52af8dd120e7000bc35826,associations,losing,Male,2,Not winning,Making a bad bet and losing money,Not winning,Making a bad bet and losing money
2024-08-04T15:25:59Z,2024-08-04T15:28:57Z,178,5e52af8dd120e7000bc35826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e52af8dd120e7000bc35826,associations,losing,Male,3,Failure,Making a poor investment and losing money,Failure,Making a poor investment and losing money
2024-08-04T15:25:59Z,2024-08-04T15:28:57Z,178,5e52af8dd120e7000bc35826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e52af8dd120e7000bc35826,associations,losing,Male,4,Not suceeding,Losing a water polo match,not succeeding,Losing a water polo match
2024-08-04T15:25:59Z,2024-08-04T15:28:57Z,178,5e52af8dd120e7000bc35826,Accept,Reject,Reject,Reject,Reject,Reject,Reject,4,24,Male,NA,Bachelor’s degree,Working full-time,No,Yes,NA,NA,5e52af8dd120e7000bc35826,associations,losing,Male,5,Being wrong,Losing out on a promotion,Being wrong,Losing out on a promotion
2024-08-04T15:23:40Z,2024-08-04T15:29:36Z,355,6675e400aecfdacbaf4bd8a8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,62,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,6675e400aecfdacbaf4bd8a8,associations,losses,Female,1,missing,uncle's death,missing,uncle's death
2024-08-04T15:23:40Z,2024-08-04T15:29:36Z,355,6675e400aecfdacbaf4bd8a8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,62,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,6675e400aecfdacbaf4bd8a8,associations,losses,Female,2,don't have anymore,co-worker quit,don't have anymore,co-worker quit
2024-08-04T15:23:40Z,2024-08-04T15:29:36Z,355,6675e400aecfdacbaf4bd8a8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,62,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,6675e400aecfdacbaf4bd8a8,associations,losses,Female,3,not winning,Pet died,not winning,Pet died
2024-08-04T15:23:40Z,2024-08-04T15:29:36Z,355,6675e400aecfdacbaf4bd8a8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,62,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,6675e400aecfdacbaf4bd8a8,associations,losses,Female,4,homelessness,misjudged money,homelessness,misjudged money
2024-08-04T15:23:40Z,2024-08-04T15:29:36Z,355,6675e400aecfdacbaf4bd8a8,Accept,Accept,Reject,Reject,Reject,Reject,Reject,3,62,Female,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,6675e400aecfdacbaf4bd8a8,associations,losses,Female,5,death,job growth opportunities,death,job growth opportunities
2024-08-04T15:17:21Z,2024-08-04T15:31:33Z,852,663d1a61945c196380e9182a,Accept,Accept,Reject,Accept,Accept,Accept,Reject,6,49,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,I definitely see why this is studying losses have been a huge factor in my life in the last 20 years and have no reason why I have worked so hard and had some much success and accomplishments and through uncontrolled losses I’m at ground 0 in my life,663d1a61945c196380e9182a,situations,losses,Male,1,Death,Fire destroyed my business,Death,Fire destroyed my business
2024-08-04T15:17:21Z,2024-08-04T15:31:33Z,852,663d1a61945c196380e9182a,Accept,Accept,Reject,Accept,Accept,Accept,Reject,6,49,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,I definitely see why this is studying losses have been a huge factor in my life in the last 20 years and have no reason why I have worked so hard and had some much success and accomplishments and through uncontrolled losses I’m at ground 0 in my life,663d1a61945c196380e9182a,situations,losses,Male,2,Divorce,Death of my dad,Divorce,Death of my dad
2024-08-04T15:17:21Z,2024-08-04T15:31:33Z,852,663d1a61945c196380e9182a,Accept,Accept,Reject,Accept,Accept,Accept,Reject,6,49,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,I definitely see why this is studying losses have been a huge factor in my life in the last 20 years and have no reason why I have worked so hard and had some much success and accomplishments and through uncontrolled losses I’m at ground 0 in my life,663d1a61945c196380e9182a,situations,losses,Male,3,Fire,Divorce,Fire,Divorce
2024-08-04T15:17:21Z,2024-08-04T15:31:33Z,852,663d1a61945c196380e9182a,Accept,Accept,Reject,Accept,Accept,Accept,Reject,6,49,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,I definitely see why this is studying losses have been a huge factor in my life in the last 20 years and have no reason why I have worked so hard and had some much success and accomplishments and through uncontrolled losses I’m at ground 0 in my life,663d1a61945c196380e9182a,situations,losses,Male,4,Stripped of my dignity,Lost my business again through a divorce,Stripped of my dignity,Lost my business again through a divorce
2024-08-04T15:17:21Z,2024-08-04T15:31:33Z,852,663d1a61945c196380e9182a,Accept,Accept,Reject,Accept,Accept,Accept,Reject,6,49,Male,NA,High school diploma or GED,Working full-time,No,Yes,NA,I definitely see why this is studying losses have been a huge factor in my life in the last 20 years and have no reason why I have worked so hard and had some much success and accomplishments and through uncontrolled losses I’m at ground 0 in my life,663d1a61945c196380e9182a,situations,losses,Male,5,Wasted so many years,Lost all my money in a investment,Wasted so many years,Lost all my money in a investment
2024-08-04T15:19:26Z,2024-08-04T15:32:04Z,757,6328ddce9adceb215c2334ee,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,31,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6328ddce9adceb215c2334ee,associations,losing,Male,1,lesson,Lotto,lesson,Lotto
2024-08-04T15:19:26Z,2024-08-04T15:32:04Z,757,6328ddce9adceb215c2334ee,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,31,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6328ddce9adceb215c2334ee,associations,losing,Male,2,unlucky,Option Trade,unlucky,Option Trade
2024-08-04T15:19:26Z,2024-08-04T15:32:04Z,757,6328ddce9adceb215c2334ee,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,31,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6328ddce9adceb215c2334ee,associations,losing,Male,3,uncomfortable,Learning something new,uncomfortable,Learning something new
2024-08-04T15:19:26Z,2024-08-04T15:32:04Z,757,6328ddce9adceb215c2334ee,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,31,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6328ddce9adceb215c2334ee,associations,losing,Male,4,upset,Moving Out,upset,Moving Out
2024-08-04T15:19:26Z,2024-08-04T15:32:04Z,757,6328ddce9adceb215c2334ee,Accept,Accept,Reject,Reject,Reject,Reject,Reject,7,31,Male,NA,"Some college, but no degree",Working full-time,No,Yes,NA,NA,6328ddce9adceb215c2334ee,associations,losing,Male,5,sad,Getting job,sad,Getting job
2024-08-04T15:29:32Z,2024-08-04T15:34:28Z,296,63d9c4ea4b5efb771f895e11,Accept,Accept,Accept,Reject,Reject,Reject,Reject,7,52,Male,NA,Associates or technical degree,Working full-time,No,Yes,NA,NA,63d9c4ea4b5efb771f895e11,situations,losing,Male,1,Something bad,Our dog came down with cancer.,Something bad,Our dog came down with cancer.
